,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3188,Color,Stuart Gordon,79,82,216,885,Dul’© Hill,1000,131617,Drama|Thriller,Joe Mantegna,EdmondÎ_,9971,5761,Jeffrey Combs,1,bipolar disorder|sodomy|stabbing|street life|violence,119,English,USA,R,10000000,2005,922,6.3,1.85,661
3195,Color,Michael Meredith,23,91,7,875,Justin Timberlake,12000,19348,Comedy|Drama,Jeff Bridges,The Open RoadÎ_,2941,16118,Ted Danson,2,american south|baseball|farmland|motel|road trip,11,English,USA,PG-13,10000000,2009,3000,5.5,2.35,370
3196,Color,Julio DePietro,22,90,0,617,Scott Porter,806,100503,Comedy|Romance,Adrian Martinez,The Good GuyÎ_,7759,3124,Aaron Yoo,2,book club|cheating boyfriend|job promotion|manhattan new york city|new york city,20,English,USA,R,8000000,2009,690,5.9,1.85,1000
3197,Color,Katherine Dieckmann,43,90,8,495,Minnie Driver,1000,92900,Comedy|Drama,Stephanie Szostak,MotherhoodÎ_,3662,3146,Anthony Edwards,1,birthday|birthday party|delivery man|mother|neighbor,23,English,USA,PG-13,5000000,2009,893,4.7,1.85,546
3202,Color,’Ålex de la Iglesia,71,104,275,102,Leonor Watling,439,3607,Crime|Mystery|Thriller,Jim Carter,The Oxford MurdersÎ_,22753,940,Danny Sapani,4,landlady|lecture|murder|oxford university|symbol,94,English,Spain,R,10000000,2008,161,6.1,2.35,0
3204,Color,Michael Clancy,27,85,0,742,Rip Torn,11000,70527,Comedy|Drama,Zooey Deschanel,EulogyÎ_,7690,14656,Kelly Preston,6,dysfunctional family|family relationships|family reunion|funeral|twin,68,English,USA,R,6500000,2004,826,6.7,1.85,376
3215,Color,Jee-woon Kim,152,135,419,7,Woo-sung Jung,398,128486,Action|Adventure|Comedy|Western,Kang-ho Song,"The Good, the Bad, the WeirdÎ_",26156,569,Dal-su Oh,0,bounty hunter|manchuria|map|train|treasure,74,Korean,South Korea,R,10000000,2008,149,7.3,2.35,0
3219,Color,Andy Garcia,52,144,0,195,Victor Rivers,786,2483955,Drama|Romance,Danny Pino,The Lost CityÎ_,8369,1674,Enrique Murciano,0,1950s|cuba|cuban flag|fidel castro|havana cuba,165,English,USA,R,9600000,2005,228,6.7,1.85,957
3220,Color,Steve Carr,55,98,41,525,Mike Epps,723,57176582,Comedy,John Witherspoon,Next FridayÎ_,27492,3939,Rolando Molina,1,african american|flashback|marijuana joint|porn magazine|suburb,84,English,USA,R,9500000,2000,706,6.1,1.85,0
3222,Color,Lewis Gilbert,130,117,43,244,Burt Kwouk,742,43100000,Action|Adventure|Thriller,Donald Pleasence,You Only Live TwiceÎ_,75280,2127,Desmond Llewelyn,0,faked death|japan|japanese|poison|secret headquarters,267,English,UK,Approved,9500000,1967,462,6.9,2.35,0
3224,Color,Michael Haneke,447,127,0,319,Emmanuelle Riva,678,225377,Drama|Romance,Isabelle Huppert,AmourÎ_,70382,1557,Jean-Louis Trintignant,1,aging|daughter|old couple|old love|stroke,190,French,France,PG-13,8900000,2012,432,7.9,1.85,33000
3227,Color,Stanley Kramer,61,197,176,760,Sid Caesar,924,46300000,Action|Adventure|Comedy|Crime,Jonathan Winters,"Its a Mad, Mad, Mad, Mad WorldÎ_",29323,4109,Spencer Tracy,0,california|desert|dying words|money|race,344,English,USA,Approved,9400000,1963,898,7.6,2.76,0
3231,Color,Richard Loncraine,56,104,12,1000,Jim Broadbent,21000,2600000,Drama|War,Robert Downey Jr.,Richard IIIÎ_,11612,23962,Kristin Scott Thomas,3,1930s|abuse of power|england|king|murder,88,English,UK,R,6000000,1995,1000,7.5,2.35,0
3236,Color,Yash Chopra,50,176,147,1000,Katrina Kaif,8000,3047539,Drama|Romance,Shah Rukh Khan,Jab Tak Hai JaanÎ_,42296,13762,Vic Waghorn,4,accident|army|bomb|indian army|love,286,Hindi,India,Not Rated,7217600,2012,3000,6.9,2.35,12000
3239,Color,Floria Sigismondi,259,106,50,741,Scout Taylor-Compton,17000,3571735,Biography|Drama|Music,Kristen Stewart,The RunawaysÎ_,39260,21711,Johnny Lewis,2,band|box office flop|critically bashed|historically inaccurate|revisionist history,129,English,USA,R,10000000,2010,908,6.6,2.35,0
3240,Color,Norman Jewison,66,181,278,51,Paul Michael Glaser,402,50000000,Drama|Family|Musical|Romance,Topol,Fiddler on the RoofÎ_,29839,934,Rosalind Harris,0,immigration|jewish|pogrom|tradition|tradition versus modernity,150,English,USA,G,9000000,1971,343,8,2.35,0
3241,Color,Terence Young,129,130,92,177,Earl Cameron,244,63600000,Action|Adventure|Thriller,Desmond Llewelyn,ThunderballÎ_,82073,1164,Lois Maxwell,1,domino|fiery redhead|nassau|official james bond series|underwater battle,275,English,UK,Approved,9000000,1965,189,7,2.35,0
3244,Color,F. Gary Gray,29,123,473,685,Jada Pinkett Smith,890,36049108,Action|Crime|Drama|Romance|Thriller,Vivica A. Fox,Set It OffÎ_,10139,3661,Blair Underwood,4,bank|black comedy|main characters killed off|money|robbery,70,English,USA,R,9000000,1996,851,6.8,2.35,0
3245,Color,Malcolm D. Lee,32,120,92,862,Sanaa Lathan,1000,34074895,Comedy|Drama,Harold Perrineau,The Best ManÎ_,6525,5420,Jarrod Bunch,6,african american|bachelor party|brooklyn bridge|family relationships|stripper,79,English,USA,R,9000000,1999,886,6.7,1.85,0
3246,Color,Tom Holland,142,87,85,118,Alex Vincent,311,33244684,Fantasy|Horror,Catherine Hicks,Childs PlayÎ_,62038,760,Dinah Manoff,0,birthday|doll|murder|serial killer|voodoo,281,English,USA,R,9000000,1988,189,6.5,1.85,0
3248,Color,James DeMonaco,285,103,65,908,Zach Gilford,2000,71519230,Action|Horror|Sci-Fi|Thriller,Noel Gugliemi,The Purge: AnarchyÎ_,92364,6807,Roberta Valderrama,0,held at gunpoint|machete|masked man|sequel|violence,244,English,USA,R,9000000,2014,971,6.5,2.35,15000
3249,Color,Kris Isacsson,64,91,0,407,Lauren German,3000,20035310,Comedy|Drama|Romance,Rosario Dawson,Down to YouÎ_,12324,4409,Shawn Hatosy,1,artist|cake|college|new york city|student,173,English,USA,PG-13,9000000,2000,683,4.9,1.85,580
3250,Color,Danny Leiner,150,88,8,587,Fred Willard,982,18225165,Adventure|Comedy,Ethan Embry,Harold & Kumar Go to White CastleÎ_,155262,3114,Paula Garc’©s,2,marijuana|police|road trip|stoner|white castle,316,English,USA,R,9000000,2004,729,7.1,1.85,0
3251,Color,Rod Lurie,136,126,37,883,Gary Oldman,12000,17804273,Drama|Thriller,Jeff Bridges,The ContenderÎ_,20449,25660,William Petersen,0,bridge|governor|political thriller|president|vice president,370,English,USA,R,20000000,2000,10000,7,1.85,1000
3252,Color,Ben Younger,132,120,46,701,Nia Long,14000,16938179,Crime|Drama|Thriller,Vin Diesel,Boiler RoomÎ_,41313,17336,Herbert Russell,3,career|casino|judge|stock|stock broker,246,English,USA,R,8000000,2000,826,7,1.85,0
3256,Color,Kenneth Branagh,46,137,0,130,Derek Jacobi,591,10161099,Action|Biography|Drama|History|Romance|War,Brian Blessed,Henry VÎ_,23441,1341,Danny Webb,1,battle|battle of agincourt|king|shakespeare play|sword and shield,108,English,UK,PG-13,9000000,1989,520,7.7,1.85,0
3259,Color,Christopher McQuarrie,117,119,188,35,Nicky Katt,187,6047856,Action|Crime|Drama|Thriller,Kristin Lehman,The Way of the GunÎ_,27536,358,Dylan Kussman,4,criminal|drifter|gangster|money|surrogate mother,327,English,USA,R,8500000,2000,127,6.7,1.85,1000
3260,Color,Burr Steers,136,99,23,471,Rory Culkin,1000,4681503,Comedy|Drama,Kieran Culkin,Igby Goes DownÎ_,29058,2478,Bill Irwin,1,boy|mistress|money|schizophrenic|school,238,English,USA,R,9000000,2002,710,7,2.35,838
3261,Color,Hart Bochner,15,79,157,219,Matt Ross,4000,4350774,Comedy,Jon Favreau,PCUÎ_,10476,4908,Chris Young,3,college|high school senior|meat|protest|university,52,English,USA,PG-13,8000000,1994,248,6.5,1.85,0
3264,Color,Davis Guggenheim,65,95,49,261,John Doman,702,2955039,Biography|Drama|Sport,Emma Bell,GracieÎ_,3624,2007,Carly Schroeder,1,boy|girl|soccer|south orange new jersey|teenager,27,English,USA,PG-13,9000000,2007,616,6.2,2.35,313
3265,Color,Bart Freundlich,100,103,38,316,Garry Shandling,745,1530535,Comedy|Drama|Romance,Billy Crudup,Trust the ManÎ_,7833,1721,Dagmara Dominczyk,3,actress|lesbianism|manhattan new york city|urination|watching pornography,63,English,USA,R,9000000,2005,591,5.7,2.35,215
3266,Color,Andrew Fleming,129,92,26,611,Amy Poehler,1000,4881867,Comedy|Music,Steve Coogan,Hamlet 2Î_,15200,3767,David Arquette,1,gang banger|sequel|shakespeares hamlet|student|time machine,76,English,USA,R,9000000,2008,1000,6.4,1.85,1000
3269,Color,Kevin Tancharoen,67,84,64,748,Heather Morris,2000,11860839,Documentary|Music,Lea Michele,Glee: The 3D Concert MovieÎ_,5156,4617,Kevin McHale,0,concert|live in concert recording|live performance,21,English,USA,PG,9000000,2011,892,5.4,1.85,0
3271,Color,Dario Argento,76,120,930,433,Adrienne Barbeau,982,349618,Horror,John Amos,Two Evil EyesÎ_,4302,2942,Sally Kirkland,1,black cat|cat|evil|photographer|undead,45,English,Italy,R,9000000,1990,602,6.1,1.85,375
3273,Color,Mike Leigh,81,121,608,25,Ruth Sheen,149,112935,Drama,Lesley Manville,All or NothingÎ_,8161,251,Gary McDonald,0,love|neighbor|single parent|supermarket|working class,94,English,UK,R,9000000,2002,44,7.6,1.85,484
3274,Color,Marc Forby,26,97,3,204,Will Patton,679,883887,Drama,Qorianka Kilcher,Princess KaiulaniÎ_,1201,1426,Shaun Evans,3,hawaii|hawaiian|historically inaccurate|princess|tearing up a letter,14,English,USA,PG,9000000,2009,537,6.2,2.35,0
3275,Color,Peter Cattaneo,24,86,11,18,Vince Colosimo,185,13751,Drama|Family,Jacqueline McKenzie,Opal DreamÎ_,813,299,Peter Callan,0,friend|girl|imaginary friend|outback|town,6,English,Australia,PG,11400000,2006,62,6.6,1.85,135
3277,Color,Ole Christian Madsen,80,45,28,104,Thure Lindhardt,573,145109,Drama|History|Thriller|War,Lars Mikkelsen,Flame and CitronÎ_,14247,1098,Christian Berkel,1,danish|double agent|nazi|nazi occupation|resistance,44,Danish,Denmark,Not Rated,45000000,2008,197,7.3,2.35,0
3282,Color,Peter Faiman,35,93,4,93,Linda Kozlowski,442,174635000,Adventure|Comedy,Paul Hogan,Crocodile DundeeÎ_,74743,822,David Gulpilil,1,australian outback|crocodile|female reporter|journalist|new york city,93,English,Australia,PG-13,8800000,1986,162,6.5,2.35,0
3287,Color,Joby Harold,133,84,8,896,Fisher Stevens,4000,14373825,Crime|Mystery|Thriller,Hayden Christensen,AwakeÎ_,63216,6954,Denis OHare,0,anesthetic|anesthetic awareness|heart|heart surgery|surgery,196,English,USA,R,8600000,2007,922,6.5,2.35,0
3288,Color,Ekachai Uekrongtham,66,96,3,305,Mike Dopud,2000,162,Action|Crime|Thriller,Michael Jai White,Skin TradeÎ_,5228,2802,Celina Jade,5,bangkok thailand|detective|human trafficking|revenge|sex slavery,38,English,Thailand,R,9000000,2014,368,5.7,2.35,0
3290,Color,Scott Cooper,273,112,108,175,Beth Grant,12000,39462438,Drama|Music|Romance,Jeff Bridges,Crazy HeartÎ_,67760,13172,Debrianna Mansini,0,country music|country western singer|journalist|musician|singer,226,English,USA,R,7000000,2009,628,7.3,2.35,0
3291,Color,Mark Rydell,32,125,43,122,Frederic Forrest,563,29200000,Drama|Music|Romance,David Keith,The RoseÎ_,6142,1097,Alan Bates,0,awol|demand|driver|drugs|roses,52,English,USA,R,8500000,1979,236,6.9,1.85,1000
3292,Color,David E. Talbert,52,96,68,1000,Christina Milian,3000,21564616,Comedy,Djimon Hounsou,Baggage ClaimÎ_,7098,8097,Boris Kodjoe,9,woman wearing only a mans shirt,41,English,USA,PG-13,8500000,2013,1000,5,1.85,0
3295,Color,Alexander Payne,175,103,729,133,Chris Klein,2000,14879556,Comedy|Drama,Matthew Broderick,ElectionÎ_,73640,3516,Molly Hagan,0,female protagonist|high school|self destructiveness|student council president|student government,441,English,USA,R,8000000,1999,841,7.3,2.35,0
3297,Color,Ari Sandel,132,101,17,429,Romany Malco,35000,34017854,Comedy,Bella Thorne,The DUFFÎ_,51326,36892,Skyler Samuels,4,cartoon on tv|generation y|high school|overalls|strong female character,116,English,USA,PG-13,8500000,2015,966,6.5,2.35,8000
3301,Color,Jane Campion,222,119,319,179,Paul Schneider,2000,4440055,Biography|Drama|Romance,Abbie Cornish,Bright StarÎ_,21360,3279,Samuel Roukin,0,19th century|friend|john keats|passion|poet,110,English,UK,PG,8500000,2009,552,7,1.85,0
3302,Color,Karan Johar,210,128,160,81,Jimmy Shergill,8000,4018695,Adventure|Drama|Thriller,Shah Rukh Khan,My Name Is KhanÎ_,69759,8532,Christopher B. Duncan,2,airport|aspergers syndrome|autism|muslim|racial profiling,235,Hindi,India,PG-13,12000000,2010,327,8,2.35,27000
3305,Color,John Sayles,46,126,407,39,Casey Siemaszko,638,1997807,Adventure|Drama|Thriller,Mary Elizabeth Mastrantonio,LimboÎ_,5158,823,Vanessa Martinez,0,alaska|island|motorboat|singer|wilderness,140,English,USA,R,8000000,1999,107,7.1,1.85,196
3309,Color,John G. Avildsen,81,126,80,225,William Zabka,668,90800000,Action|Drama|Family|Sport,Martin Kove,The Karate KidÎ_,126916,2004,William Bassett,0,apartment|bully|fight|karate|master,235,English,USA,PG,8000000,1984,641,7.2,1.85,0
3311,Color,Darren Lynn Bousman,147,150,163,636,Paris Hilton,2000,140244,Horror|Musical|Sci-Fi,Alexa PenaVega,Repo! The Genetic OperaÎ_,20419,4168,Paul Sorvino,1,future|murder|opera|repossession|surgery,259,English,USA,R,8500000,2008,716,6.7,1.85,8000
3316,Color,Jay Chandrasekhar,66,119,422,422,Lindsay Price,861,4992159,Comedy|Horror|Thriller,Brittany Daniel,Club DreadÎ_,23823,3306,Jay Chandrasekhar,2,beach|island|party|resort|serial killer,201,English,USA,R,8550000,2004,499,5.6,2.35,713
3317,Color,Robert Wise,119,174,338,195,Angela Cartwright,354,163214286,Biography|Drama|Family|Musical|Romance,Eleanor Parker,The Sound of MusicÎ_,148172,1495,Nicholas Hammond,3,austria|children|governess|love|orchestral music score,406,English,USA,G,8200000,1965,209,8,2.35,15000
3318,Color,Ron Howard,43,111,2000,51,Howard Morris,15000,69800000,Comedy|Fantasy|Romance,Tom Hanks,SplashÎ_,54723,15361,Patrick Cronin,2,cmnf|cmnf scene|mermaid|new york city|public nudity,99,English,USA,PG,8000000,1984,161,6.2,1.85,0
3319,Color,Jonathan Dayton,270,101,36,27,Steven Christopher Parker,7000,59889948,Comedy|Drama,Steve Carell,Little Miss SunshineÎ_,355810,7227,Jill Talley,1,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship,889,English,USA,R,8000000,2006,150,7.9,2.35,15000
3321,Color,Danny Boyle,224,113,0,27,Megan Burns,133,45063889,Drama|Horror|Sci-Fi|Thriller,Noah Huntley,28 Days Later...Î_,297250,241,David Schneider,0,laboratory|london england|military|virus|zombie apocalypse,1441,English,UK,R,8000000,2002,32,7.6,1.85,11000
3323,Color,Don Siegel,53,112,152,459,Patrick McGoohan,16000,36500000,Biography|Crime|Drama,Clint Eastwood,Escape from AlcatrazÎ_,87090,17568,Fred Ward,0,alcatraz|escape|inmate|island|prison,142,English,USA,PG,8000000,1979,466,7.6,1.85,0
3324,Color,Rick Famuyiwa,37,109,44,458,Sanaa Lathan,1000,27362712,Comedy|Drama|Music|Romance,Boris Kodjoe,Brown SugarÎ_,5971,3199,Wendell Pierce,1,basketball|hip hop|rap music|record company|writer,60,English,USA,PG-13,8000000,2002,886,6.5,1.85,0
3325,Color,Martin Lawrence,11,108,0,388,Lynn Whitfield,585,34746109,Comedy|Crime|Drama|Romance|Thriller,Faizon Love,A Thin Line Between Love and HateÎ_,3122,3023,Della Reese,2,african american|dating|independent film|irreverence|revenge,14,English,USA,R,8000000,1996,434,5.6,2.35,559
3326,Color,Jonathan Levine,327,100,129,3000,Anna Kendrick,23000,34963967,Comedy|Drama|Romance,Joseph Gordon-Levitt,50/50Î_,270441,39807,Bryce Dallas Howard,2,best friend|cancer|survival rate|therapist|vomiting,378,English,USA,R,8000000,2011,10000,7.7,1.85,40000
3327,Color,Masayuki Ochiai,135,90,5,297,David Denman,449,25926543,Horror|Mystery|Thriller,James Kyson,ShutterÎ_,26609,1534,Daisy Betts,1,car accident|japan|newlywed|photograph|photographer,148,English,USA,PG-13,8000000,2008,332,5.2,1.85,0
3329,Color,Tom Gormican,164,94,19,117,Lola Glaudini,363,26049082,Comedy|Romance,Mackenzie Davis,That Awkward MomentÎ_,76791,1024,Josh Pais,3,dating|divorce|father daughter relationship|mother daughter relationship|party,100,English,USA,R,8000000,2014,342,6.1,2.35,0
3332,Color,Kenneth Branagh,41,111,0,591,Denzel Washington,18000,22551000,Comedy|Drama|Romance,Keanu Reeves,Much Ado About NothingÎ_,37269,37645,Brian Blessed,0,16th century|bachelor|dishonor|masquerade party|wedding,165,English,UK,PG-13,8000000,1993,18000,7.4,1.85,0
3333,Color,Peter R. Hunt,143,142,13,244,George Lazenby,803,22800000,Action|Adventure|Thriller,Telly Savalas,On Her Majestys Secret ServiceÎ_,59941,1769,Desmond Llewelyn,2,bond girl|british|mission|portugal|switzerland,452,English,UK,M,7000000,1969,314,6.8,2.35,0
3334,Color,Wes Craven,109,107,0,112,Heather Langenkamp,969,18090181,Fantasy|Horror|Mystery|Thriller,Miko Hughes,New NightmareÎ_,38191,1775,Tracy Middendorf,0,earthquake|elm street|freddy krueger|nightmare|sleep,271,English,USA,R,8000000,1994,449,6.4,1.85,0
3335,Color,John Schultz,59,91,13,292,Mark Webber,452,17843379,Comedy|Drama|Romance,Stephen Collins,Drive Me CrazyÎ_,14904,1760,Keri Lynn Pratt,2,centennial|girl|next door neighbor|prom|school,147,English,USA,PG-13,8000000,1999,442,5.7,1.85,0
3337,Color,Tamra Davis,40,82,33,475,Harland Williams,744,17278980,Comedy|Crime,Dave Chappelle,Half BakedÎ_,48225,2400,Clarence Williams III,0,bail|diabetic|friend|jail|pharmaceutical lab,164,English,USA,R,8000000,1998,503,6.7,1.85,0
3338,Color,Jonas Elmer,121,97,3,631,Frances Conroy,24000,16699684,Comedy|Romance,J.K. Simmons,New in TownÎ_,17461,25792,Harry Connick Jr.,1,love|manufacturing|minnesota|plant|small town,78,English,USA,PG,8000000,2009,827,5.6,1.85,0
3339,Color,Stephen Gaghan,358,128,79,414,Amr Waked,13000,50815288,Drama|Thriller,Matt Damon,SyrianaÎ_,109191,14747,Kayvan Novak,0,cia|hezbollah|lebanon|oil|prince,625,English,USA,R,50000000,2005,903,7,2.35,0
3340,Color,Mary Harron,288,102,126,517,Justin Theroux,23000,15047419,Crime|Drama,Christian Bale,American PsychoÎ_,357275,25462,Samantha Mathis,1,1980s|business card|male rear nudity|materialism|narcissism,1061,English,USA,R,7000000,2000,1000,7.6,2.35,18000
3341,Color,Miguel Arteta,107,93,44,596,Zooey Deschanel,15000,14015786,Drama|Romance,Jake Gyllenhaal,The Good GirlÎ_,37952,27646,Tim Blake Nelson,3,dysfunctional marriage|marijuana|small town|store|trying to conceive,298,English,USA,R,5000000,2002,11000,6.5,1.85,938
3343,Color,Troy Duffy,91,138,78,968,Julie Benz,12000,10269307,Action|Crime|Thriller,Norman Reedus,The Boondock Saints II: All Saints DayÎ_,53251,17524,Clifton Collins Jr.,0,final showdown|ireland|justice|priest|sheep,188,English,USA,R,8000000,2009,3000,6.3,2.35,0
3345,Color,Nicole Holofcener,231,93,132,216,Ben Falcone,434,17536788,Comedy|Drama|Romance,Christopher Nicholas Smith,Enough SaidÎ_,49240,1183,Michaela Watkins,2,dating|divorcee|ex husband|ex wife|party,142,English,USA,PG-13,8000000,2013,265,7.1,1.85,12000
3346,Color,Will Gluck,262,92,87,424,Dan Byrd,15000,58401464,Comedy|Romance,Emma Stone,Easy AÎ_,276746,16982,Fred Armisen,1,gay|gay interest|high school|school|student,264,English,USA,PG-13,8000000,2010,1000,7.1,1.85,19000
3348, Black and White,E. Elias Merhige,196,92,54,306,Udo Kier,776,8279017,Drama|Horror,Eddie Izzard,Shadow of the VampireÎ_,34191,1761,Catherine McCormack,1,actor|breasts|film actress|nosferatu|vampire,339,English,UK,R,8000000,2000,595,6.9,2.35,0
3349,Color,Joe Nussbaum,83,104,18,741,Thomas McDonell,1000,10106233,Comedy|Drama,Cameron Monaghan,PromÎ_,12702,5190,Aimee Teegarden,0,decoration|father daughter relationship|high school|prom|teenager,32,English,USA,PG,8000000,2011,962,5.4,1.85,0
3351,Color,Steve Rash,11,89,15,660,Nia Long,883,4692814,Comedy,Barry Corbin,Held UpÎ_,2870,3291,Jake Busey,2,hold up|hostage|stockholm syndrome|swat team|vegetarian,34,English,USA,PG-13,8000000,1999,826,5.1,1.85,77
3352,Color,Fina Torres,72,92,26,417,John de Lancie,1000,5018450,Comedy|Fantasy|Romance,Harold Perrineau,Woman on TopÎ_,8546,2687,Mark Feuerstein,0,cross dresser|food|friend|motion sickness|restaurant,86,English,USA,R,8000000,2000,905,5.3,2.35,859
3354,Color,Duke Johnson,328,90,26,0,Tom Noonan,1000,3442820,Animation|Comedy|Drama|Romance,Jennifer Jason Leigh,AnomalisaÎ_,31489,1442,David Thewlis,0,full frontal male nudity|hotel room|multiple characters voiced by same person|one night stand|sex in hotel room,140,English,USA,R,8000000,2015,442,7.3,2.35,0
3355,Color,Mike Leigh,248,129,608,386,Imelda Staunton,1000,3205244,Comedy|Drama,Jim Broadbent,Another YearÎ_,23629,2265,Phil Davis,0,autumn|four seasons|friend|looking at ones self in a mirror|unhappiness,141,English,UK,PG-13,10000000,2010,579,7.3,2.35,0
3356,Color,Fran’_ois Ozon,128,111,341,569,Isabelle Huppert,963,3076425,Comedy|Crime|Musical|Romance,Catherine Deneuve,8 WomenÎ_,23660,3543,Emmanuelle B’©art,1,cook|industrialist|secret|snowstorm|suspect,162,French,France,R,8000000,2002,678,7.1,1.85,0
3357,Color,Mark L. Lester,45,79,73,112,Tia Carrere,1000,2275557,Action|Comedy|Crime|Thriller,Cary-Hiroyuki Tagawa,Showdown in Little TokyoÎ_,12561,2404,Vernee Watson,2,bare chested male|detective|electric torture|japanese american|yakuza,102,English,USA,R,8000000,1991,1000,6,1.85,0
3358,Color,David Dobkin,49,104,71,168,Vince Vieluf,1000,1789892,Comedy|Crime,Janeane Garofalo,Clay PigeonsÎ_,9494,1795,Kevin Rahm,1,breasts|serial killer|small town|vomiting|widow,109,English,Germany,R,8000000,1998,261,6.6,1.85,515
3359,Color,Anna Boden,163,101,16,472,Jeremy Davies,943,6350058,Comedy|Drama|Romance,Zo’â Kravitz,Its Kind of a Funny StoryÎ_,106098,2786,Jim Gaffigan,3,based on novel|depression|psychiatric ward|suicide attempt|therapy,150,English,USA,PG-13,8000000,2010,769,7.2,1.85,20000
3360,Color,Nigel Cole,163,113,13,594,Robbie Kay,5000,1094798,Biography|Comedy|Drama|History,Bob Hoskins,Made in DagenhamÎ_,11158,7692,Sally Hawkins,6,equal pay|machinist|minister|protest|sex,73,English,UK,R,7200000,2010,629,7.2,2.35,0
3361,Color,Anand Tucker,90,92,14,291,Jim Broadbent,14000,1071240,Biography|Drama,Colin Firth,When Did You Last See Your Father?Î_,3571,15848,Gina McKee,2,cancer|children|death|terminal cancer|time,34,English,UK,PG-13,8000000,2007,1000,6.9,2.35,429
3362,Color,Steve James,23,106,23,200,Laurel Holloman,1000,532190,Biography|Drama|Romance|Sport,Kurtwood Smith,PrefontaineÎ_,5673,1610,Amy Locane,2,long distance runner|olympics|oregon|runner|watching television,37,English,USA,PG-13,8000000,1997,273,6.8,1.66,0
3364,Color,Tomm Moore,118,75,45,4,Mick Lally,61,686383,Adventure|Animation|Family|Fantasy,Sean Lennon,The Secret of KellsÎ_,22811,75,Evan McGuire,0,barbarian|fairy|forest|monastery|unfinished book,71,English,France,Not Rated,6500000,2009,5,7.7,1.85,11000
3365,Color,John Carney,283,104,109,7,Karen Pittman,480,16168741,Drama|Music,James Corden,Begin AgainÎ_,99430,517,Mary Catherine Garrison,1,manhattan new york city|new york city|record label|singer|song,182,English,USA,R,8000000,2013,12,7.4,1.85,43000
3366,Color,David Jacobson,74,108,12,710,Bruce Dern,2000,568695,Drama|Romance|Thriller,Hunter Parrish,Down in the ValleyÎ_,16617,3921,Rory Culkin,2,beach|cowboy|cowboy hat|neo western|valley,110,English,USA,R,8000000,2005,844,6.5,2.35,412
3367,Color,Michael Corrente,41,99,30,209,Tony Devon,480,398420,Crime|Drama,Jerry Ferrara,Brooklyn RulesÎ_,5049,1234,Alexa Havins,3,1980s|friend|friendship|loyalty|mafia,48,English,USA,R,8000000,2007,257,6.4,2.35,226
3369,Color,Keith Gordon,66,109,200,1000,Robin Wright,21000,336456,Comedy|Crime|Musical|Mystery,Robert Downey Jr.,The Singing DetectiveÎ_,7116,41645,Alfre Woodard,2,detective|detective novel|fantasy sequence|hallucination|writer,79,English,USA,R,8000000,2003,18000,5.6,1.85,494
3371, Black and White,Andrew Currie,140,93,8,33,Henry Czerny,553,298110,Comedy|Drama|Horror|Sci-Fi,Alexia Fast,FidoÎ_,25055,786,Kesun Loder,1,decapitation|neighbor|neighborhood|next door neighbor|zombie,98,English,Canada,R,8000000,2006,177,6.8,2.35,0
3372,Color,Andrew Wilson,32,99,387,399,Eddie Griffin,8000,127144,Comedy|Drama|Romance,Will Ferrell,The Wendell Baker StoryÎ_,5159,9608,Jacob Vargas,4,directorial debut|fantasy sequence|nurse|old age home|prison,27,English,USA,PG-13,8000000,2005,489,5.5,2.35,143
3373,Color,Jonathan Lynn,68,98,36,405,Rupert Everett,10000,117190,Action|Comedy|Crime,Rupert Grint,Wild TargetÎ_,29994,11770,Geoff Bell,4,apprentice|assassin|hitman|kleptomaniac|thief,86,English,UK,PG-13,8000000,2010,692,6.9,2.35,0
3374,Color,Marc Sch’_lermann,79,95,3,448,Larry Drake,905,108662,Crime|Horror|Thriller,John de Lancie,PathologyÎ_,26849,3185,Johnny Whitworth,0,corpse|dark humor|medical school|murder|pathology,107,English,USA,R,8000000,2008,513,6,2.35,3000
3376,Color,Robert Moresco,26,107,53,463,Brad Renfro,954,53481,Crime|Drama|Thriller,Brian Dennehy,10th & WolfÎ_,5557,2512,Dash Mihok,5,desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker,34,English,USA,R,8000000,2006,551,6.4,2.35,294
3377,Color,Thomas Vinterberg,100,102,346,488,Chris Owen,947,23106,Comedy|Crime|Drama|Romance,Michael Angarano,Dear WendyÎ_,9003,2572,William Hootkins,0,gang|gun|loner|love|outcast,58,English,Italy,Unrated,50000000,2004,526,6.6,1.66,532
3384,Color,Ol Parker,85,90,21,112,Ben Miles,186,671240,Comedy|Drama|Romance,Celia Imrie,Imagine Me & YouÎ_,23023,619,Darren Boyd,0,florist|friend|friendship|lesbian|love,149,English,UK,R,7900000,2005,119,6.9,2.35,0
3388,Color,David Webb Peoples,21,90,73,26,Joan Chen,848,882290,Action|Sci-Fi|Sport,Delroy Lindo,The Blood of HeroesÎ_,4792,1526,Anna Katarina,2,battle|blood splatter|combat|game|showdown,43,English,Australia,R,10000000,1989,643,6.5,1.33,999
