,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3403,Color,Mike Judge,192.0,92.0,406.0,968.0,Mila Kunis,24000.0,10814185.0,Comedy|Crime|Romance,J.K. Simmons,Extractξ,37530.0,41867.0,Clifton Collins Jr.,6.0,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,106.0,English,USA,R,8000000.0,2009.0,15000.0,6.2,1.85,0.0
3406,Color,Michael Winterbottom,133.0,93.0,187.0,158.0,Om Puri,631.0,197148.0,Drama|Romance|Sci-Fi|Thriller,Samantha Morton,Code 46ξ,18109.0,1176.0,Natalie Mendoza,0.0,genetics|i.d.|love|sphinx|totalitarian,150.0,English,UK,R,7500000.0,2003.0,163.0,6.3,2.35,0.0
3409,Color,Rodrigo Garc�_a,222.0,113.0,127.0,373.0,Michael McElhatton,3000.0,3014541.0,Drama,Mia Wasikowska,Albert Nobbsξ,19616.0,4370.0,Mark Williams,3.0,19th century|hotel|painter|waiter|woman pretending to be a man,98.0,English,UK,R,8000000.0,2011.0,415.0,6.7,2.35,0.0
3412,Color,Vincent Paronnaud,242.0,89.0,10.0,106.0,Gena Rowlands,963.0,4443403.0,Animation|Biography|Drama|War,Catherine Deneuve,Persepolisξ,70194.0,1754.0,Danielle Darrieux,0.0,dream|girl|iran|islamic revolution|revolution,158.0,French,France,PG-13,7300000.0,2007.0,545.0,8.0,1.85,14000.0
3415,Color,Nicolas Winding Refn,253.0,118.0,0.0,500.0,Bella Heathcote,18000.0,1330827.0,Horror|Thriller,Keanu Reeves,The Neon Demonξ,9866.0,19879.0,Charles Baker,2.0,beauty|cannibalism|fashion|lesbian|model,73.0,English,France,R,7000000.0,2016.0,860.0,7.0,2.35,0.0
3416,Color,Daniel Barber,224.0,97.0,12.0,641.0,Jack OConnell,788.0,1818681.0,Action|Crime|Drama|Thriller,Joseph Gilgun,Harry Brownξ,74435.0,2486.0,Sean Harris,1.0,bayonet|death|police|self defense|widower,224.0,English,UK,R,7300000.0,2009.0,698.0,7.2,2.35,0.0
3419,Color,Jason Reitman,387.0,96.0,655.0,973.0,Jennifer Garner,24000.0,143492840.0,Comedy|Drama|Romance,J.K. Simmons,Junoξ,414335.0,28817.0,Rainn Wilson,0.0,adoption|baby|friend|pregnancy|school,881.0,English,USA,PG-13,7500000.0,2007.0,3000.0,7.5,1.85,10000.0
3421,Color,Guy Hamilton,120.0,120.0,82.0,175.0,Lois Maxwell,244.0,43800000.0,Action|Adventure|Thriller,Desmond Llewelyn,Diamonds Are Foreverξ,74249.0,1105.0,Jill St. John,2.0,cat|diamond|ford mustang|james bond 007|yanked off bikini top,276.0,English,UK,GP,7200000.0,1971.0,177.0,6.7,2.35,0.0
3423,Color,Adrian Lyne,51.0,95.0,213.0,92.0,Cynthia Rhodes,225.0,94900000.0,Drama|Music|Romance,Michael Nouri,Flashdanceξ,35172.0,791.0,Lee Ving,0.0,ballet school|dance|dancer|overalls|steel worker,128.0,English,USA,R,4000000.0,1983.0,174.0,6.1,1.85,0.0
3424,Color,Marc Webb,331.0,95.0,464.0,11000.0,Chlo�� Grace Moretz,23000.0,32391374.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,500 Days of Summerξ,376600.0,54075.0,Zooey Deschanel,43.0,friend|greeting card|office|summer|true love,494.0,English,USA,PG-13,7500000.0,2009.0,17000.0,7.7,2.35,40000.0
3425,Color,Jane Campion,83.0,121.0,319.0,11.0,Ian Mune,1000.0,40158000.0,Drama|Music|Romance,Holly Hunter,The Pianoξ,63931.0,1051.0,Genevi��ve Lemon,1.0,adultery|daughter|male rear nudity|new zealand|piano,241.0,English,New Zealand,R,7000000.0,1993.0,18.0,7.6,1.85,0.0
3427,Color,Jonathan Liebesman,140.0,96.0,474.0,82.0,Emma Caulfield,1000.0,32131483.0,Horror|Mystery|Thriller,Sullivan Stapleton,Darkness Fallsξ,25870.0,2212.0,Angus Sampson,0.0,boy|darkness|light|tooth|tooth fairy,369.0,English,USA,PG-13,11000000.0,2003.0,970.0,4.9,2.35,2000.0
3428,Color,Guy Hamilton,136.0,121.0,82.0,189.0,Geoffrey Holder,581.0,35400000.0,Action|Adventure|Thriller,Yaphet Kotto,Live and Let Dieξ,74957.0,1865.0,Clifton James,3.0,british|cards|heroin|murder|tarot card,251.0,English,UK,PG,7000000.0,1973.0,547.0,6.8,1.66,0.0
3429,Color,Jay Russell,79.0,95.0,13.0,430.0,Frankie Muniz,1000.0,34099640.0,Drama|Family|Sport,Clint Howard,My Dog Skipξ,16651.0,2515.0,Cody Linley,0.0,1940s|dog|mississippi|puppy|veteran,149.0,English,USA,PG,5000000.0,2000.0,934.0,7.0,1.37,0.0
3431,Color,Salim Akil,52.0,112.0,70.0,826.0,Loretta Devine,1000.0,37295394.0,Comedy|Drama,Gary Dourdan,Jumping the Broomξ,7973.0,5959.0,Laz Alonso,8.0,marthas vineyard|mother|older woman younger man relationship|wedding|weekend,59.0,English,USA,PG-13,6600000.0,2011.0,912.0,5.7,1.85,0.0
3433, Black and White,George Clooney,351.0,93.0,0.0,566.0,Tate Donovan,21000.0,31501218.0,Biography|Drama|History,Robert Downey Jr.,"Good Night, and Good Luck.ξ",84070.0,22745.0,Alex Borstein,0.0,cbs|expose|fear|paranoia|reporter,526.0,English,USA,PG,7500000.0,2005.0,650.0,7.5,1.85,0.0
3434,Color,Bennett Miller,271.0,110.0,152.0,27.0,Michael J. Burg,22000.0,28747570.0,Biography|Crime|Drama,Philip Seymour Hoffman,Capoteξ,100571.0,22140.0,Kwesi Ameyaw,1.0,book|holcomb kansas|kansas|killer|truman capote,416.0,English,Canada,R,7000000.0,2005.0,68.0,7.4,2.35,0.0
3435,Color,Robert Rodriguez,93.0,104.0,0.0,4000.0,Steve Buscemi,16000.0,25625110.0,Action|Crime|Thriller,Quentin Tarantino,Desperadoξ,138707.0,33758.0,Salma Hayek,0.0,crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many,202.0,English,USA,R,7000000.0,1995.0,12000.0,7.2,1.85,0.0
3437,Color,Michael Anderson,112.0,119.0,23.0,440.0,Jenny Agutter,1000.0,25000000.0,Action|Adventure|Sci-Fi,Farrah Fawcett,Logans Runξ,39847.0,2951.0,Peter Ustinov,1.0,cat|computer|cult film|runner|sanctuary,242.0,English,USA,PG,9000000.0,1976.0,659.0,6.8,2.35,0.0
3438,Color,Guy Hamilton,118.0,125.0,82.0,244.0,Herv�� Villechaize,16000.0,21000000.0,Action|Adventure|Thriller,Christopher Lee,The Man with the Golden Gunξ,73950.0,17611.0,Desmond Llewelyn,3.0,assassin|bikini|girl in a bikini|mission|secret agent,258.0,English,UK,PG,13000000.0,1974.0,387.0,6.8,1.66,2000.0
3439,Color,Craig R. Baxley,35.0,96.0,22.0,794.0,Vanity,1000.0,20257000.0,Action|Comedy|Crime|Thriller,Bill Duke,Action Jacksonξ,7569.0,5282.0,Carl Weathers,2.0,murder|power|psychotronic|tough cop|union,65.0,English,USA,R,7000000.0,1988.0,841.0,5.2,1.85,978.0
3440,Color,Neil Marshall,342.0,100.0,197.0,159.0,Shauna Macdonald,513.0,26005908.0,Adventure|Horror|Thriller,MyAnna Buring,The Descentξ,154938.0,1379.0,Craig Conway,0.0,cave|expedition|friendship between women|group of friends|survival horror,1100.0,English,UK,R,3500000.0,2005.0,239.0,7.2,2.35,10000.0
3443,Color,David O. Russell,50.0,92.0,737.0,380.0,Mary Tyler Moore,718.0,14891000.0,Comedy,Lily Tomlin,Flirting with Disasterξ,15088.0,2240.0,David Patrick Kelly,3.0,adoption|armpit fetish|mistaken identity|new mexico|overalls,105.0,English,USA,R,7000000.0,1996.0,524.0,6.8,1.85,824.0
3444,Color,Rob Zombie,261.0,109.0,0.0,597.0,Ken Foree,1000.0,16901126.0,Crime|Horror,Sid Haig,The Devils Rejectsξ,76267.0,3544.0,Lew Temple,0.0,escape|police|road trip|sheriff|texas,687.0,English,USA,R,7000000.0,2005.0,649.0,6.9,1.85,0.0
3445,Color,Rick Famuyiwa,180.0,103.0,44.0,190.0,Rick Fox,637.0,17474107.0,Comedy|Crime|Drama,Kimberly Elise,Dopeξ,56605.0,1342.0,Kiersey Clemons,3.0,african american|geek|hip hop|party|tomboy,89.0,English,USA,R,7000000.0,2015.0,256.0,7.3,2.35,23000.0
3446,Color,Michael Rymer,28.0,95.0,48.0,826.0,Omar Epps,1000.0,14003141.0,Crime|Drama|Thriller,LL Cool J,In Too Deepξ,4598.0,4837.0,Nia Long,1.0,cunnilingus|oral sex|police|sex scene|undercover,29.0,English,USA,R,7000000.0,1999.0,865.0,6.1,2.35,375.0
3448, Black and White,Rob Zombie,202.0,105.0,0.0,303.0,Matthew McGrory,1000.0,12583510.0,Horror,Sid Haig,House of 1000 Corpsesξ,60709.0,2444.0,Erin Daniels,0.0,actor playing multiple roles|axe|dark comedy|masked man|sadism,922.0,English,USA,R,7000000.0,2003.0,340.0,6.0,1.85,0.0
3450,Color,Ethan Coen,341.0,106.0,1000.0,98.0,Fred Melamed,816.0,9190525.0,Comedy|Drama,Michael Stuhlbarg,A Serious Manξ,102125.0,1120.0,Peter Breitmayer,1.0,bar mitzvah|jewish|marital breakup|nose job|rabbi,324.0,English,USA,R,7000000.0,2009.0,105.0,7.0,1.85,10000.0
3451,Color,Aaron Schneider,160.0,100.0,11.0,970.0,Robert Duvall,13000.0,9176553.0,Drama|Mystery,Bill Murray,Get Lowξ,19147.0,19330.0,Bill Cobbs,1.0,funeral|funeral home|hermit|party|secret,97.0,English,USA,PG-13,7500000.0,2009.0,3000.0,7.1,2.35,0.0
3452,Color,Steve Miner,31.0,103.0,49.0,304.0,Richard E. Grant,687.0,9094451.0,Action|Fantasy|Horror|Thriller,Julian Sands,Warlockξ,11668.0,1990.0,Lori Singer,0.0,17th century|book|death|warlock|witch hunter,79.0,English,USA,R,7000000.0,1989.0,554.0,6.2,1.85,0.0
3454,Color,Tom Ford,281.0,99.0,192.0,292.0,Teddy Sears,14000.0,9166863.0,Drama|Romance,Colin Firth,A Single Manξ,83182.0,14816.0,Keri Lynn Pratt,2.0,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,247.0,English,USA,R,7000000.0,2009.0,343.0,7.6,2.35,16000.0
3455,Color,Martin Scorsese,114.0,164.0,17000.0,159.0,Barbara Hershey,883.0,8373585.0,Drama,Irvin Kershner,The Last Temptation of Christξ,39680.0,1934.0,Roberts Blossom,0.0,carpenter|exorcism|faith|reference to jesus christ|temptation,308.0,English,USA,R,7000000.0,1988.0,618.0,7.6,1.85,0.0
3456,Color,Michael Corrente,72.0,96.0,30.0,407.0,George Wendt,761.0,7292175.0,Comedy|Drama|Romance,Jonathan Brandis,Outside Providenceξ,7736.0,2018.0,Shawn Hatosy,3.0,class|cornwall connecticut|dog|friend|pawtucket rhode island,100.0,English,USA,R,7000000.0,1999.0,412.0,6.4,1.85,0.0
3457,Color,Gurinder Chadha,119.0,122.0,98.0,397.0,Martin Henderson,729.0,6601079.0,Comedy|Drama|Musical|Romance,Indira Varma,Bride & Prejudiceξ,17436.0,2321.0,Anupam Kher,1.0,bollywood|india|jane austen|london england|travel,276.0,English,UK,PG-13,7000000.0,2004.0,579.0,6.2,2.35,0.0
3458,Color,Phillip Noyce,74.0,94.0,176.0,46.0,David Gulpilil,116.0,6165429.0,Adventure|Biography|Drama|History,Roy Billing,Rabbit-Proof Fenceξ,23486.0,312.0,Deborah Mailman,1.0,aborigine|based on true story|colonialism|fence|half caste,249.0,Aboriginal,Australia,PG,6000000.0,2002.0,93.0,7.5,2.35,0.0
3460,Color,Tony Maylam,39.0,96.0,6.0,38.0,Alun Armstrong,206.0,5430822.0,Action|Crime|Horror|Sci-Fi|Thriller,Michael J. Pollard,Split Secondξ,8391.0,493.0,Alastair Duncan,0.0,appearing from water|breasts|creature|partner|water,75.0,English,UK,R,7000000.0,1992.0,192.0,6.2,1.85,0.0
3462,Color,Mitch Davis,27.0,113.0,7.0,35.0,Nathaniel Lees,11000.0,4720371.0,Adventure|Biography|Drama,Anne Hathaway,The Other Side of Heavenξ,3203.0,11116.0,Miriama Smith,2.0,1950s|idaho|love|missionary|mormon,85.0,English,USA,PG,7000000.0,2001.0,43.0,6.5,1.85,650.0
3464,Color,David Mamet,158.0,99.0,342.0,501.0,Randy Couture,1000.0,2344847.0,Drama|Sport,Alice Braga,Redbeltξ,18561.0,2158.0,Jose Pablo Cantillo,0.0,bar|debt|fight|instructor|jujitsu,119.0,English,USA,R,7000000.0,2008.0,518.0,6.8,2.35,0.0
3465,Color,Jay Duplass,223.0,91.0,157.0,224.0,Tim Guinee,490.0,7455447.0,Comedy|Drama|Romance,Matt Walsh,Cyrusξ,29967.0,1136.0,Katie Aselton,2.0,21 year old|forename as title|musician|party|rearview mirror,126.0,English,USA,R,7000000.0,2010.0,259.0,6.3,1.85,0.0
3466,Color,Kevin Brodie,25.0,100.0,0.0,359.0,Cheryl Ladd,655.0,2148212.0,Drama|Family,Bruce McGill,A Dog of Flandersξ,781.0,1906.0,Jack Warden,0.0,artist|box office flop|dog|drawing|flanders,20.0,English,USA,PG,7000000.0,1999.0,476.0,6.3,1.85,157.0
3467,Color,Paul Schrader,97.0,105.0,261.0,617.0,Michael McKean,783.0,2062066.0,Biography|Crime|Drama,Ed Begley Jr.,Auto Focusξ,11387.0,2684.0,Kurt Fuller,3.0,friendship|photography|radio|sex addict|video,147.0,English,USA,R,7000000.0,2002.0,658.0,6.6,1.85,357.0
3468,Color,George Hickenlooper,117.0,99.0,60.0,628.0,Jimmy Fallon,4000.0,1654367.0,Biography|Drama,Hayden Christensen,Factory Girlξ,18355.0,6526.0,Beth Grant,0.0,andy warhol|female nudity|public nudity|singer|socialite,106.0,English,USA,R,7000000.0,2006.0,787.0,6.4,1.85,3000.0
3469,Color,Lynne Ramsay,389.0,112.0,159.0,77.0,Siobhan Fallon Hogan,3000.0,1738692.0,Drama|Thriller,Ezra Miller,We Need to Talk About Kevinξ,95529.0,3547.0,Ashley Gerasimovich,0.0,archery|defiance|mental illness|psychopath|toilet training,301.0,English,UK,R,7000000.0,2011.0,294.0,7.5,2.35,38000.0
3471,Color,Tim Chambers,34.0,99.0,2.0,455.0,Marley Shelton,1000.0,1889522.0,Drama|Sport,Ellen Burstyn,The Mighty Macsξ,1119.0,2589.0,Jennifer Butler,2.0,basketball|catholic|coach|college|nun,12.0,English,USA,G,7000000.0,2009.0,690.0,6.5,2.35,797.0
3473,Color,Rodrigo Garc�_a,161.0,125.0,127.0,798.0,Jimmy Smits,6000.0,1110286.0,Drama|Romance,Naomi Watts,Mother and Childξ,9727.0,8876.0,Carla Gallo,6.0,adoption|baby|girl|lawyer|sex,65.0,English,USA,R,4825000.0,2009.0,941.0,7.2,2.35,0.0
3474,Color,Dick Richards,6.0,107.0,6.0,375.0,Terence Hill,963.0,1000000.0,Adventure|Drama|Romance|War,Catherine Deneuve,March or Dieξ,2215.0,2209.0,Jack OHalloran,1.0,arab|bare chested male|foreign legion|french foreign legion|morocco,26.0,English,UK,PG,9000000.0,1977.0,750.0,6.3,1.85,122.0
3475,Color,Jean-Marie Poir��,16.0,107.0,8.0,39.0,Isabelle Nanty,106.0,700000.0,Comedy|Fantasy|Sci-Fi,Christian Clavier,Les visiteursξ,24438.0,215.0,Val��rie Lemercier,1.0,distant past|future time travel|nobleman|squire|trapped in the past,78.0,French,France,R,50000000.0,1993.0,54.0,7.0,2.35,0.0
3476,Color,Sofia Coppola,301.0,97.0,0.0,106.0,Chris Pontius,227.0,1768416.0,Comedy|Drama,Nathalie Fay,Somewhereξ,35848.0,684.0,Erin Wasson,0.0,actor|boredom|luxury hotel|party|trip,198.0,English,USA,R,7000000.0,2010.0,218.0,6.3,1.85,0.0
3479,Color,Spencer Susser,134.0,106.0,58.0,973.0,Natalie Portman,23000.0,382946.0,Drama,Joseph Gordon-Levitt,Hesherξ,43965.0,44969.0,Rainn Wilson,0.0,bully|car|car accident|fire|vomiting,99.0,English,USA,R,7000000.0,2010.0,20000.0,7.1,2.35,19000.0
3482,Color,Thaddeus OSullivan,39.0,96.0,5.0,52.0,Luke Newberry,766.0,196067.0,Drama|Romance,Olivia Williams,The Heart of Meξ,1966.0,1251.0,Eleanor Bron,3.0,1930s|car accident|hospital|marital rape|painter,25.0,English,UK,R,7000000.0,2002.0,358.0,6.7,1.85,97.0
3483,Color,Peter Sollett,133.0,103.0,6.0,935.0,Josh Charles,7000.0,532988.0,Biography|Drama|Romance,Steve Carell,Freeheldξ,5863.0,9660.0,Luke Grimes,0.0,cancer|gay bar|lesbian kiss|partner|public hearing,25.0,English,USA,PG-13,7000000.0,2015.0,1000.0,6.5,1.85,0.0
3484,Color,Shari Springer Berman,104.0,108.0,30.0,281.0,Marian Seldes,474.0,453079.0,Comedy,Lynn Cohen,The Extra Manξ,4124.0,2029.0,Dan Hedaya,4.0,co worker|escort|magazine|teacher|writer,29.0,English,USA,R,7000000.0,2010.0,403.0,5.9,2.35,916.0
3486,Color,Stephen Milburn Anderson,27.0,118.0,0.0,410.0,Mike Starr,26000.0,46451.0,Comedy|Crime|Thriller,Chris Hemsworth,Ca$hξ,7663.0,27756.0,Paul Sanchez,2.0,cash|financial problem|heist|land rover|mortgage,38.0,English,USA,R,7000000.0,2010.0,854.0,6.0,1.85,694.0
3487,Color,Richard E. Grant,49.0,97.0,554.0,530.0,Julie Walters,876.0,233103.0,Drama,Emily Watson,Wah-Wahξ,2670.0,2544.0,Miranda Richardson,3.0,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,50.0,English,UK,R,7000000.0,2005.0,838.0,6.9,2.35,311.0
3493,Color,Clint Eastwood,38.0,115.0,16000.0,240.0,Chris Penn,16000.0,41400000.0,Western,Clint Eastwood,Pale Riderξ,39451.0,17209.0,Sydney Penny,0.0,gold|miner|preacher|prospector|sheriff,138.0,English,USA,R,6900000.0,1985.0,455.0,7.3,2.35,0.0
3495,Color,Richard Linklater,152.0,102.0,0.0,787.0,Adam Goldberg,14000.0,7993039.0,Comedy,Milla Jovovich,Dazed and Confusedξ,120036.0,18643.0,Cole Hauser,1.0,football|hazing|high school|last day of school|pledge,408.0,English,USA,R,6900000.0,1993.0,1000.0,7.7,1.85,10000.0
3499,Color,Arie Posin,74.0,108.0,3.0,436.0,John Heard,710.0,49526.0,Comedy|Drama,Rory Culkin,The Chumscrubberξ,16299.0,2119.0,Tim DeKay,1.0,chumscrubber|death|friend|pills|school,129.0,English,USA,R,6800000.0,2005.0,697.0,7.0,2.35,1000.0
3500,Color,Damian Nieman,25.0,101.0,0.0,83.0,Jason Cerbone,240.0,10696.0,Crime|Thriller,Glenn Plummer,Shadeξ,10771.0,490.0,Mark De Alessandro,8.0,bar|strip club|stripper|texas hold em|thong,65.0,English,USA,R,6800000.0,2003.0,83.0,6.4,2.35,413.0
3501,Color,Mark Tonderai,224.0,101.0,13.0,261.0,Nolan Gerard Funk,34000.0,31607598.0,Drama|Horror|Thriller,Jennifer Lawrence,House at the End of the Streetξ,58366.0,35717.0,Gil Bellows,1.0,brother sister relationship|death of sister|female protagonist|mother daughter relationship|murder,160.0,English,Canada,PG-13,6900000.0,2012.0,924.0,5.6,2.35,10000.0
3503,Color,Gabriele Muccino,36.0,125.0,125.0,11.0,Silvio Muccino,60.0,223878.0,Comedy|Drama|Romance,Laura Morante,"Remember Me, My Loveξ",3548.0,132.0,Giulia Michelini,1.0,box office hit|dancer|sex scene|television|underage sex,21.0,Italian,Italy,R,5000000.0,2003.0,29.0,6.5,2.35,282.0
3506,Color,John R. Leonetti,271.0,99.0,40.0,300.0,Annabelle Wallis,1000.0,84263837.0,Horror|Mystery,Alfre Woodard,Annabelleξ,81699.0,2323.0,Gabriel Bateman,0.0,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,291.0,English,USA,R,6500000.0,2014.0,421.0,5.4,2.35,45000.0
3507,Color,Rachel Perkins,33.0,88.0,3.0,38.0,Magda Szubanski,46.0,110029.0,Comedy|Drama|Musical,Deborah Mailman,Bran Nue Daeξ,1388.0,225.0,Jessica Mauboy,7.0,australia|journey|love|priest|traveling,31.0,English,Australia,PG-13,6500000.0,2009.0,46.0,6.3,2.35,479.0
3508,Color,John Singleton,64.0,112.0,309.0,15.0,Lloyd Avery II,27.0,57504069.0,Crime|Drama,John Cothran,Boyz n the Hoodξ,94139.0,106.0,NaBlonka Durden,2.0,drugs|escape|football|friend|violence,183.0,English,USA,R,6000000.0,1991.0,26.0,7.8,1.85,0.0
3509,Color,Luis Valdez,18.0,108.0,7.0,51.0,Rosanna DeSoto,699.0,54215416.0,Biography|Drama|Music,Esai Morales,La Bambaξ,21409.0,936.0,Danielle von Zerneck,1.0,crash|hispanic|interracial relationship|interracial romance|racism,63.0,English,USA,PG-13,6500000.0,1987.0,63.0,6.8,1.85,0.0
3511,Color,Brian De Palma,121.0,104.0,0.0,517.0,David Margulies,754.0,31899000.0,Mystery|Romance|Thriller,Angie Dickinson,Dressed to Killξ,23986.0,2442.0,Nancy Allen,0.0,apartment|elevator|murder|psychiatrist|sunglasses,201.0,English,USA,X,6500000.0,1980.0,567.0,7.1,2.35,0.0
3512,Color,Stephen Sommers,14.0,108.0,208.0,689.0,Frances Conroy,876.0,24103594.0,Adventure|Comedy|Drama|Family,Curtis Armstrong,The Adventures of Huck Finnξ,6384.0,4840.0,Anne Heche,0.0,boy|lesson|mississippi river|river|slave,54.0,English,USA,PG,6500000.0,1993.0,827.0,6.2,1.85,391.0
3513,Color,Doug Liman,137.0,102.0,218.0,376.0,Jay Mohr,900.0,16842303.0,Comedy|Crime,Sarah Polley,Goξ,59474.0,2475.0,Scott Wolf,3.0,drug deal|drugs|sex|sex on stairs|strip club,418.0,English,USA,R,6500000.0,1999.0,563.0,7.3,2.35,0.0
3514,Color,Nicole Holofcener,111.0,88.0,132.0,180.0,Marin Hinkle,435.0,13367101.0,Comedy|Drama|Romance,Greg Germann,Friends with Moneyξ,19715.0,1140.0,Jake Cherry,2.0,friend|friendship|marital problem|money problems|nervous breakdown,166.0,English,USA,R,6500000.0,2006.0,230.0,5.9,2.35,515.0
3517,Color,Caroline Link,73.0,141.0,11.0,8.0,Juliane K�_hler,56.0,6173485.0,Biography|Drama,Merab Ninidze,Nowhere in Africaξ,10672.0,105.0,Matthias Habich,0.0,breasts|farm|jew|kenya|tween girl,84.0,English,Germany,R,7000000.0,2001.0,36.0,7.7,2.35,802.0
3518,Color,Steve McQueen,486.0,101.0,0.0,726.0,Nicole Beharie,13000.0,4000304.0,Drama,Michael Fassbender,Shameξ,145395.0,15230.0,James Badge Dale,0.0,female frontal nudity|female nudity|male nudity|sex addict|sex addiction,375.0,English,UK,NC-17,6500000.0,2011.0,898.0,7.3,2.35,23000.0
3519,Color,Matthew Vaughn,149.0,105.0,905.0,466.0,Sally Hawkins,27000.0,2338695.0,Crime|Drama|Thriller,Tom Hardy,Layer Cakeξ,134070.0,29277.0,Jamie Foreman,1.0,cake|cocaine|drugs|pills|serbian,263.0,English,UK,R,4000000.0,2004.0,594.0,7.4,2.35,0.0
3520,Color,Sterling Van Wagenen,4.0,100.0,0.0,266.0,Eric Johnson,1000.0,2024854.0,Drama|Western,Emily Podleski,The Work and the Glory II: American Zionξ,564.0,1942.0,Brenda Strong,2.0,estrangement|missouri|mormon|mormon church|mormon temple,21.0,English,USA,PG-13,6500000.0,2005.0,373.0,6.6,2.35,19.0
3521,Color,Zal Batmanglij,200.0,116.0,129.0,782.0,Julia Ormond,10000.0,2268296.0,Drama|Thriller,Alexander Skarsg��rd,The Eastξ,41856.0,13180.0,Jason Ritter,4.0,anarchist|corporation|greedy institution|vomiting|watching television,119.0,English,UK,PG-13,6500000.0,2013.0,918.0,6.9,2.35,12000.0
3522,Color,Michael Mayer,84.0,97.0,15.0,874.0,Matt Frewer,18000.0,1029017.0,Drama|Romance,Robin Wright,A Home at the End of the Worldξ,12049.0,21107.0,Sissy Spacek,2.0,hand job|hugging|long hair|new york city|two men one woman,135.0,English,USA,R,6500000.0,2004.0,986.0,6.8,2.35,1000.0
3524,Color,Oren Moverman,217.0,105.0,38.0,706.0,Yaya DaCosta,12000.0,66637.0,Drama|Romance|War,Steve Buscemi,The Messengerξ,29608.0,14462.0,Eamonn Walker,0.0,captain|casualty notification|casualty notification team|sergeant|staff sergeant,92.0,English,USA,R,6500000.0,2009.0,712.0,7.2,2.35,0.0
3528, Black and White,Wolfgang Becker,153.0,121.0,31.0,43.0,Chulpan Khamatova,65.0,4063859.0,Drama|Romance,Florian Lukas,Good Bye Lenin!ξ,114407.0,200.0,Burghart Klau��ner,2.0,coma|east germany|german democratic republic|germany|heart attack,225.0,German,Germany,R,4800000.0,2003.0,51.0,7.7,1.85,11000.0
3529,Color,Tom Hooper,145.0,98.0,0.0,27.0,Mark Bazeley,1000.0,449558.0,Biography|Drama|Sport,Stephen Graham,The Damned Unitedξ,32307.0,1163.0,Maurice Ro��ves,2.0,cup|derby county|flashback|football|leeds united,75.0,English,UK,R,10000000.0,2009.0,54.0,7.6,1.85,0.0
3531,Color,Kevin Smith,93.0,123.0,0.0,781.0,Jason Mewes,1000.0,2122561.0,Comedy|Romance,Ethan Suplee,Mallratsξ,99033.0,3254.0,Joey Lauren Adams,6.0,comic|ex girlfriend|jay and silent bob|mall|teenager,434.0,English,USA,R,6000000.0,1995.0,898.0,7.2,1.85,0.0
3532,Color,Randal Kleiser,124.0,110.0,116.0,898.0,Stockard Channing,1000.0,181360000.0,Musical|Romance,Olivia Newton-John,Greaseξ,170027.0,5127.0,Sid Caesar,2.0,automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959,350.0,English,USA,PG-13,6000000.0,1978.0,944.0,7.2,2.35,13000.0
3534,Color,Michael Moore,288.0,122.0,909.0,282.0,Stevie Wonder,503.0,119078393.0,Documentary|Drama|War,Osama bin Laden,Fahrenheit 9/11ξ,113152.0,1448.0,Ricky Martin,0.0,anti war|interview|iraq|paranoia|war on terrorism,1416.0,English,USA,R,6000000.0,2004.0,328.0,7.5,1.85,0.0
3536,Color,Robert Stevenson,145.0,139.0,55.0,266.0,Glynis Johns,382.0,102300000.0,Comedy|Family|Fantasy|Musical,Ed Wynn,Mary Poppinsξ,107408.0,2045.0,Elsa Lanchester,2.0,banker|female protagonist|live action and animation|magic|nanny,259.0,English,USA,Approved,6000000.0,1964.0,279.0,7.8,1.66,0.0
3537,Color,Robert Redford,62.0,124.0,0.0,535.0,Elizabeth McGovern,2000.0,54800000.0,Drama,Adam Baldwin,Ordinary Peopleξ,35130.0,5122.0,Judd Hirsch,3.0,choir|death|friend|suicide|therapy,283.0,English,USA,R,6000000.0,1980.0,553.0,7.8,1.85,0.0
3538,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,Around the World in 80 Daysξ,68722.0,3175.0,C��cile De France,0.0,19th century|around the world|inventor|martial arts|train,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0.0
3539,Color,Jerome Robbins,120.0,152.0,34.0,249.0,George Chakiris,804.0,43650000.0,Crime|Drama|Musical|Romance|Thriller,Rita Moreno,West Side Storyξ,71919.0,1802.0,Richard Beymer,0.0,dance|gang|new york city|puerto rican|tragedy,316.0,English,USA,Unrated,6000000.0,1961.0,271.0,7.6,2.2,0.0
