last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,salary,IT,accounting,customer_support,hr,management,marketing,product_mng,product_support,rd,research,sales,support,technical,current_satisfaction_score
56,3,142,3,56000,0,0,0,0,0,0,0,0,0,0,1,0,0,81
61,3,255,3,101000,0,1,0,0,0,0,0,0,0,0,0,0,0,91
88,3,198,4,128000,0,0,0,0,0,0,0,0,0,0,0,0,1,85
90,3,181,3,66000,0,0,0,0,0,0,0,0,1,0,0,0,0,55
94,3,177,3,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
65,3,210,3,59000,0,0,0,0,0,1,0,0,0,0,0,0,0,89
77,3,197,3,144000,0,0,0,1,0,0,0,0,0,0,0,0,0,48
68,3,245,4,117000,0,0,0,0,0,1,0,0,0,0,0,0,0,50
85,4,195,4,111000,0,0,0,0,0,0,0,0,0,0,0,1,0,89
92,4,229,4,140000,0,1,0,0,0,0,0,0,0,0,0,0,0,86
86,3,178,4,130000,0,0,0,0,0,0,0,0,0,0,1,0,0,89
67,3,212,3,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,62
52,3,164,3,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,51
55,3,226,4,64000,1,0,0,0,0,0,0,0,0,0,0,0,0,85
55,3,261,3,61000,0,0,0,0,0,0,0,0,0,0,0,0,1,51
56,4,165,3,116000,0,0,0,0,0,0,0,0,0,0,1,0,0,47
76,3,174,3,113000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
84,4,143,4,123000,0,0,0,0,0,0,0,0,0,0,1,0,0,56
59,4,264,3,105000,0,0,0,0,0,0,0,0,0,0,1,0,0,69
87,4,227,3,127000,0,0,0,0,0,0,0,0,0,0,0,0,1,60
70,4,213,3,67000,0,0,0,0,0,0,0,0,0,0,1,0,0,71
82,3,153,3,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,85
57,3,242,3,61000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
86,4,179,3,122000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
65,3,156,4,119000,0,0,0,0,0,0,1,0,0,0,0,0,0,77
51,3,213,4,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,52
69,4,184,3,58000,0,0,0,0,0,0,0,0,0,0,0,0,1,62
89,3,216,4,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,69
51,4,157,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,68
71,3,153,3,68000,0,0,0,0,0,0,0,0,0,0,0,0,1,54
64,4,163,3,72000,0,0,0,0,0,0,0,0,0,0,0,0,1,62
64,3,250,3,121000,0,0,0,0,0,0,0,0,0,0,1,0,0,54
76,3,261,4,109000,1,0,0,0,0,0,0,0,0,0,0,0,0,72
78,4,152,3,106000,0,0,0,0,0,0,0,0,0,0,0,0,1,60
81,3,174,3,62000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
91,3,157,4,138000,0,0,0,1,0,0,0,0,0,0,0,0,0,60
65,4,264,3,139000,0,0,0,0,0,0,1,0,0,0,0,0,0,52
68,3,160,3,65000,0,0,0,0,0,0,0,0,1,0,0,0,0,80
55,3,217,3,118000,0,0,0,0,0,0,0,0,0,0,0,1,0,77
88,3,195,4,72000,1,0,0,0,0,0,0,0,0,0,0,0,0,79
60,4,147,3,141000,0,0,0,0,0,0,0,0,0,0,0,0,1,58
65,3,168,4,117000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
69,4,226,3,73000,0,0,0,0,0,0,1,0,0,0,0,0,0,59
75,4,224,3,64000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
79,3,259,3,125000,0,0,0,0,0,0,0,0,0,0,0,1,0,62
62,3,158,3,128000,0,0,0,0,0,0,0,0,0,0,0,0,1,68
69,4,223,4,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
81,3,199,4,129000,0,0,0,0,0,0,0,0,0,0,0,1,0,80
85,3,182,3,62000,0,0,0,0,0,0,0,0,0,0,1,0,0,85
73,4,197,3,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,84
76,3,190,3,146000,0,0,0,0,0,0,0,0,0,0,0,0,1,68
90,4,254,3,112000,1,0,0,0,0,0,0,0,0,0,0,0,0,70
67,4,205,3,74000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
55,3,179,3,140000,0,0,0,0,0,0,0,0,0,0,0,1,0,59
89,4,169,4,65000,0,0,0,0,0,0,0,0,0,0,0,1,0,66
80,3,222,3,114000,1,0,0,0,0,0,0,0,0,0,0,0,0,72
83,3,260,3,65000,0,0,0,0,0,0,0,0,0,0,0,0,1,67
79,3,254,3,116000,0,0,0,0,0,0,0,0,0,0,0,0,1,55
86,3,139,3,67000,0,0,0,0,0,0,0,0,0,0,0,1,0,79
74,4,261,3,128000,0,0,0,0,0,0,1,0,0,0,0,0,0,78
69,4,172,3,119000,0,0,0,0,0,0,1,0,0,0,0,0,0,90
81,3,144,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,57
66,4,212,4,67000,0,1,0,0,0,0,0,0,0,0,0,0,0,23
61,3,156,3,139000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
88,4,175,3,66000,0,0,0,0,0,0,0,0,0,0,0,1,0,60
63,3,198,3,72000,0,0,0,0,0,0,0,0,1,0,0,0,0,76
54,3,140,3,59000,0,0,0,0,0,1,0,0,0,0,0,0,0,57
57,3,193,3,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,41
71,3,202,3,121000,0,0,0,0,0,0,1,0,0,0,0,0,0,79
86,3,231,3,119000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
72,4,249,3,126000,0,0,0,0,0,0,0,0,1,0,0,0,0,88
56,3,263,4,103000,0,0,0,1,0,0,0,0,0,0,0,0,0,50
93,3,159,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,84
50,3,208,4,64000,0,0,0,1,0,0,0,0,0,0,0,0,0,69
60,3,183,3,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
68,3,151,3,59000,0,0,0,0,0,0,0,0,0,0,0,1,0,69
65,4,224,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
78,4,159,4,101000,0,0,0,0,1,0,0,0,0,0,0,0,0,64
93,3,250,4,123000,0,0,0,0,1,0,0,0,0,0,0,0,0,61
82,3,153,3,138000,0,0,0,0,0,0,0,0,0,0,0,0,1,77
50,4,152,3,61000,0,0,0,0,0,0,0,0,1,0,0,0,0,81
50,4,166,4,58000,1,0,0,0,0,0,0,0,0,0,0,0,0,75
55,4,211,4,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,55
67,4,225,4,63000,0,0,0,1,0,0,0,0,0,0,0,0,0,77
89,3,239,3,136000,1,0,0,0,0,0,0,0,0,0,0,0,0,63
64,4,213,3,128000,0,0,0,0,0,0,0,0,0,0,0,1,0,81
80,4,197,3,57000,0,0,0,0,0,0,0,0,0,0,1,0,0,87
70,3,149,3,116000,0,0,0,0,0,0,0,0,0,0,0,1,0,72
86,4,153,3,69000,0,1,0,0,0,0,0,0,0,0,0,0,0,89
57,4,152,3,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,79
93,3,181,3,61000,0,0,0,1,0,0,0,0,0,0,0,0,0,89
78,3,181,3,139000,0,0,0,0,0,0,0,0,1,0,0,0,0,52
52,3,148,3,138000,0,0,0,0,0,0,0,0,0,0,1,0,0,62
56,4,230,3,113000,0,0,0,0,0,0,0,0,0,0,0,0,1,75
51,3,192,3,139000,0,1,0,0,0,0,0,0,0,0,0,0,0,55
83,4,252,3,107000,0,0,0,0,1,0,0,0,0,0,0,0,0,69
67,4,260,3,117000,0,0,0,0,0,0,0,0,0,0,0,0,1,78
69,4,184,3,70000,0,0,0,0,0,0,0,0,0,0,0,0,1,62
60,4,197,3,131000,0,0,0,0,1,0,0,0,0,0,0,0,0,60
57,4,160,3,56000,0,0,0,0,0,0,0,0,0,0,0,1,0,61
71,3,230,3,136000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
76,3,246,3,61000,0,0,0,1,0,0,0,0,0,0,0,0,0,71
93,3,178,3,58000,0,0,0,0,1,0,0,0,0,0,0,0,0,87
88,4,222,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,88
87,4,262,3,74000,0,0,0,0,0,0,0,0,0,0,0,0,1,24
73,3,159,3,143000,0,0,0,1,0,0,0,0,0,0,0,0,0,86
85,3,151,4,113000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
90,3,184,3,67000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
93,3,162,3,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,88
66,3,208,4,127000,0,0,0,0,0,0,0,0,0,0,1,0,0,91
72,4,176,3,61000,0,0,0,0,0,0,0,0,0,0,1,0,0,74
54,4,139,3,73000,1,0,0,0,0,0,0,0,0,0,0,0,0,77
79,4,222,3,109000,0,0,0,0,0,0,0,0,0,0,0,1,0,81
84,3,260,4,106000,0,0,0,0,0,0,0,0,0,0,0,1,0,70
69,4,165,3,72000,0,0,0,0,0,0,0,0,0,0,0,0,1,58
70,4,177,3,122000,0,0,0,0,0,0,0,0,0,0,0,0,1,41
86,3,208,3,68000,0,0,0,0,0,0,0,0,0,0,0,1,0,89
62,4,236,4,60000,0,0,0,0,0,0,0,0,0,0,1,0,0,74
90,3,140,3,59000,0,0,0,0,0,0,0,0,0,0,1,0,0,75
90,4,245,3,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
75,4,175,4,126000,0,0,0,1,0,0,0,0,0,0,0,0,0,63
85,3,260,3,108000,0,0,0,0,0,1,0,0,0,0,0,0,0,71
63,3,201,4,143000,0,0,0,0,1,0,0,0,0,0,0,0,0,66
83,4,245,3,71000,0,0,0,0,0,0,0,0,0,0,0,0,1,61
59,4,228,3,129000,1,0,0,0,0,0,0,0,0,0,0,0,0,54
87,3,177,4,121000,0,0,0,1,0,0,0,0,0,0,0,0,0,71
69,4,176,3,109000,1,0,0,0,0,0,0,0,0,0,0,0,0,68
61,4,209,3,73000,0,1,0,0,0,0,0,0,0,0,0,0,0,60
75,4,255,3,110000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
61,4,171,3,61000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
50,4,175,3,143000,0,0,0,0,0,0,0,0,0,0,0,1,0,61
50,3,146,3,68000,0,0,0,0,0,0,0,0,0,0,0,0,1,64
53,4,156,3,70000,0,0,0,0,0,0,0,0,0,0,0,1,0,69
59,3,148,3,146000,1,0,0,0,0,0,0,0,0,0,0,0,0,53
55,4,214,3,104000,0,0,0,0,0,0,0,0,0,0,1,0,0,67
82,4,252,4,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,86
55,4,208,4,138000,0,0,0,0,0,1,0,0,0,0,0,0,0,28
85,4,185,3,146000,1,0,0,0,0,0,0,0,0,0,0,0,0,84
51,3,261,4,107000,0,0,0,0,0,0,0,0,0,0,0,0,1,85
79,4,139,3,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,64
53,3,167,3,68000,0,0,0,1,0,0,0,0,0,0,0,0,0,90
94,4,243,3,66000,0,0,0,0,0,0,0,0,0,0,0,0,1,83
92,4,196,3,107000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
86,4,266,4,73000,0,0,0,0,0,0,0,0,1,0,0,0,0,32
91,3,243,4,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,55
58,3,150,3,62000,0,0,0,0,0,0,0,0,0,0,0,0,1,78
83,3,226,3,69000,0,0,0,0,0,0,0,0,1,0,0,0,0,58
75,3,262,3,103000,1,0,0,0,0,0,0,0,0,0,0,0,0,83
76,3,244,3,127000,0,0,0,0,1,0,0,0,0,0,0,0,0,74
79,3,207,3,140000,0,0,0,0,0,0,0,0,0,0,0,0,1,69
54,4,147,4,64000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
76,3,174,3,108000,0,0,0,0,0,0,0,0,0,0,1,0,0,50
54,4,260,3,110000,0,0,0,0,0,0,0,0,0,0,0,0,1,65
75,4,266,3,135000,0,1,0,0,0,0,0,0,0,0,0,0,0,59
86,4,213,3,67000,0,0,0,0,0,0,0,0,0,0,0,1,0,81
77,3,149,4,144000,0,0,0,0,0,0,0,0,0,0,0,1,0,78
58,4,233,4,135000,0,0,0,0,0,1,0,0,0,0,0,0,0,74
62,4,192,4,104000,0,0,0,0,0,0,0,0,0,0,1,0,0,71
67,4,156,3,63000,0,0,0,0,0,0,1,0,0,0,0,0,0,82
62,4,197,3,61000,0,0,0,1,0,0,0,0,0,0,0,0,0,81
59,4,177,4,136000,0,0,0,0,0,0,0,0,0,0,0,1,0,91
53,4,244,3,118000,0,0,0,0,0,0,0,0,0,0,0,0,1,86
83,4,207,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
91,4,186,3,57000,0,0,0,0,0,0,0,0,0,0,0,1,0,69
69,3,200,3,70000,0,0,0,0,0,0,0,0,0,0,1,0,0,59
77,3,233,3,67000,0,0,0,0,0,0,0,0,0,0,0,0,1,74
63,3,174,3,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,54
66,3,161,3,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,44
50,3,213,3,62000,0,0,0,0,0,0,0,0,0,0,0,1,0,79
75,4,155,3,65000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
63,3,143,3,64000,1,0,0,0,0,0,0,0,0,0,0,0,0,87
79,3,160,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
52,4,266,3,111000,1,0,0,0,0,0,0,0,0,0,0,0,0,65
90,4,216,3,72000,0,0,0,0,0,0,0,0,0,0,0,1,0,70
58,4,147,4,145000,0,0,0,0,0,0,0,0,0,0,0,1,0,88
71,3,177,3,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,62
86,3,203,3,146000,0,0,0,0,0,0,0,0,0,0,0,1,0,80
75,3,181,3,137000,0,0,0,0,0,1,0,0,0,0,0,0,0,80
52,4,162,3,56000,0,0,0,0,0,0,1,0,0,0,0,0,0,73
77,3,237,3,59000,0,0,0,0,0,0,0,0,0,0,0,0,1,43
63,4,192,3,72000,0,0,0,0,0,0,0,0,0,0,0,1,0,60
73,3,155,3,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,91
91,3,244,3,109000,0,0,0,0,0,0,1,0,0,0,0,0,0,85
85,4,200,3,113000,0,0,0,0,0,0,0,0,0,0,0,1,0,49
94,4,246,3,59000,0,0,0,0,0,1,0,0,0,0,0,0,0,71
76,3,159,3,106000,0,0,0,1,0,0,0,0,0,0,0,0,0,91
94,4,235,3,138000,0,0,0,0,0,0,0,0,0,0,0,0,1,72
88,4,155,3,116000,0,0,0,0,0,0,0,0,0,0,1,0,0,37
81,3,253,3,112000,0,0,0,0,0,1,0,0,0,0,0,0,0,53
94,3,212,3,128000,0,0,0,0,0,0,0,0,0,0,1,0,0,86
50,3,260,4,142000,0,0,0,0,0,0,0,0,0,0,1,0,0,69
72,3,188,3,68000,0,0,0,0,0,0,0,0,0,0,0,0,1,62
63,3,182,3,106000,0,1,0,0,0,0,0,0,0,0,0,0,0,60
58,4,193,3,104000,0,0,0,0,0,0,0,0,0,0,0,1,0,74
59,4,201,3,122000,0,0,0,0,0,0,0,0,0,0,1,0,0,60
67,4,220,3,118000,0,0,0,0,1,0,0,0,0,0,0,0,0,48
50,4,253,3,103000,0,0,0,0,0,0,0,0,1,0,0,0,0,71
85,3,153,4,68000,0,0,0,0,0,0,0,0,0,0,0,0,1,67
72,3,248,4,105000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
61,4,181,4,74000,0,0,0,0,0,0,0,0,0,0,0,0,1,86
78,4,234,3,101000,0,0,0,0,0,0,0,0,0,0,1,0,0,80
77,3,157,3,118000,0,0,0,0,0,0,0,0,1,0,0,0,0,67
57,3,197,3,124000,0,0,0,0,0,0,0,0,0,0,0,1,0,68
55,4,159,3,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
55,3,147,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,79
90,4,152,4,138000,0,0,0,0,0,0,0,0,1,0,0,0,0,88
81,4,189,4,129000,0,0,0,0,0,1,0,0,0,0,0,0,0,85
70,3,155,3,127000,1,0,0,0,0,0,0,0,0,0,0,0,0,77
89,4,209,3,56000,0,0,0,0,0,0,0,0,1,0,0,0,0,55
62,4,235,3,61000,0,0,0,0,0,0,0,0,0,0,0,1,0,65
60,3,232,3,64000,1,0,0,0,0,0,0,0,0,0,0,0,0,74
87,3,177,4,144000,0,0,0,1,0,0,0,0,0,0,0,0,0,71
77,4,264,3,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,85
76,3,238,3,134000,0,0,0,0,0,1,0,0,0,0,0,0,0,78
77,4,163,3,68000,0,0,0,0,0,1,0,0,0,0,0,0,0,60
51,3,192,3,59000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
85,4,250,3,56000,0,0,0,0,0,1,0,0,0,0,0,0,0,57
84,4,245,3,126000,0,0,0,0,0,0,0,0,0,0,0,0,1,59
56,4,228,3,68000,0,1,0,0,0,0,0,0,0,0,0,0,0,63
81,4,175,3,109000,0,0,0,0,1,0,0,0,0,0,0,0,0,90
60,4,170,3,66000,0,0,0,0,0,0,0,0,1,0,0,0,0,83
56,3,186,3,119000,0,0,0,0,0,0,1,0,0,0,0,0,0,83
68,3,160,4,123000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
67,3,208,4,117000,0,0,0,0,1,0,0,0,0,0,0,0,0,73
69,3,165,3,127000,0,0,0,0,0,0,0,0,0,0,1,0,0,36
72,3,149,3,66000,0,0,0,0,1,0,0,0,0,0,0,0,0,55
73,4,197,3,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,84
53,3,148,4,139000,1,0,0,0,0,0,0,0,0,0,0,0,0,30
79,3,243,3,141000,0,0,0,0,0,0,0,0,0,0,1,0,0,58
87,3,192,3,70000,0,0,0,1,0,0,0,0,0,0,0,0,0,74
70,4,219,3,132000,0,0,0,1,0,0,0,0,0,0,0,0,0,52
62,3,203,4,120000,0,0,0,0,0,0,0,0,0,0,0,1,0,59
88,3,194,3,68000,0,0,0,0,0,0,0,0,1,0,0,0,0,84
93,3,209,3,113000,0,0,0,0,0,0,1,0,0,0,0,0,0,90
77,4,205,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
83,4,210,3,70000,0,0,0,0,0,0,0,0,0,0,0,1,0,74
57,3,218,3,70000,0,0,0,0,0,0,1,0,0,0,0,0,0,71
56,4,221,3,69000,0,0,0,0,0,0,0,0,0,0,0,0,1,59
94,4,141,3,111000,0,0,0,0,0,0,1,0,0,0,0,0,0,80
64,4,162,3,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
74,4,187,3,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,76
64,3,188,3,136000,0,0,0,0,1,0,0,0,0,0,0,0,0,57
89,3,242,3,114000,0,0,0,0,0,0,1,0,0,0,0,0,0,66
61,4,260,4,137000,0,0,0,0,0,0,0,0,0,0,0,0,1,69
83,4,162,3,68000,0,0,0,0,0,0,0,0,0,0,1,0,0,28
80,4,157,3,105000,0,0,0,0,0,0,0,0,1,0,0,0,0,71
64,3,142,4,57000,1,0,0,0,0,0,0,0,0,0,0,0,0,49
74,3,229,3,63000,1,0,0,0,0,0,0,0,0,0,0,0,0,49
60,3,145,4,57000,0,1,0,0,0,0,0,0,0,0,0,0,0,55
82,3,169,3,59000,0,0,0,1,0,0,0,0,0,0,0,0,0,75
92,3,187,3,107000,0,0,0,1,0,0,0,0,0,0,0,0,0,82
58,4,149,3,129000,0,0,0,0,0,1,0,0,0,0,0,0,0,69
52,4,189,3,146000,0,0,0,0,0,0,0,0,0,0,0,1,0,89
59,4,178,3,66000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
73,3,181,3,105000,0,0,0,0,0,0,0,0,0,0,1,0,0,84
53,3,148,3,58000,0,0,0,0,0,0,0,0,0,0,0,0,1,81
83,3,230,3,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,60
59,4,206,3,137000,0,0,0,0,0,0,0,0,1,0,0,0,0,57
54,4,167,3,117000,1,0,0,0,0,0,0,0,0,0,0,0,0,73
55,3,260,3,115000,0,0,0,0,0,0,0,0,0,0,1,0,0,90
76,4,171,4,73000,0,0,0,0,0,0,0,0,0,0,0,0,1,65
80,3,199,3,57000,0,0,0,0,0,0,0,0,0,0,0,1,0,64
56,3,144,3,124000,0,0,0,0,0,0,0,0,0,0,1,0,0,35
68,3,181,3,115000,0,1,0,0,0,0,0,0,0,0,0,0,0,49
83,4,145,4,135000,0,0,0,0,0,0,0,0,0,0,0,1,0,63
84,4,236,4,121000,0,0,0,0,0,0,0,0,0,0,0,1,0,76
74,4,181,4,72000,0,0,0,0,0,1,0,0,0,0,0,0,0,73
93,4,238,4,109000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
74,4,215,3,72000,0,1,0,0,0,0,0,0,0,0,0,0,0,68
92,4,265,4,130000,0,0,0,0,0,0,0,0,0,0,0,0,1,67
84,4,266,3,57000,0,0,0,0,0,0,0,0,0,0,0,1,0,84
55,3,206,4,67000,0,1,0,0,0,0,0,0,0,0,0,0,0,73
68,4,171,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,67
88,4,206,4,134000,0,0,0,1,0,0,0,0,0,0,0,0,0,76
68,3,258,3,72000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
64,4,147,3,65000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
92,4,228,3,126000,0,0,0,0,0,1,0,0,0,0,0,0,0,54
75,3,191,3,60000,0,0,0,0,0,0,0,0,0,0,1,0,0,55
83,3,168,3,58000,0,0,0,0,0,0,0,0,0,0,1,0,0,26
62,3,182,3,128000,0,0,0,0,0,0,0,0,0,0,0,0,1,58
56,3,142,3,57000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
91,4,252,3,133000,0,0,0,0,0,0,0,0,0,0,0,1,0,63
54,3,161,3,118000,0,0,0,0,0,0,0,0,0,0,0,1,0,78
62,3,200,3,135000,0,0,0,0,0,0,0,0,1,0,0,0,0,48
83,3,163,3,60000,0,0,0,0,0,0,0,0,0,0,1,0,0,80
90,3,245,3,117000,0,0,0,0,0,1,0,0,0,0,0,0,0,85
84,4,173,3,71000,0,0,0,0,0,0,0,0,0,0,0,1,0,78
53,4,242,3,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,81
64,4,212,4,109000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
59,3,138,3,69000,0,0,0,0,0,0,0,0,1,0,0,0,0,70
64,4,213,4,64000,0,0,0,0,0,0,0,0,0,0,0,1,0,50
55,4,231,3,63000,0,0,0,0,0,0,0,0,0,0,0,0,1,61
54,4,210,3,74000,0,0,0,0,0,0,0,0,0,0,1,0,0,59
90,3,147,3,143000,0,0,0,0,0,0,0,0,1,0,0,0,0,90
61,3,175,4,133000,0,0,0,0,0,0,0,0,0,0,1,0,0,89
82,3,265,3,114000,0,0,0,0,0,0,1,0,0,0,0,0,0,88
68,4,204,3,56000,0,0,0,0,0,0,0,0,0,0,1,0,0,76
73,3,157,3,71000,0,0,0,0,0,0,0,0,1,0,0,0,0,54
88,4,191,3,72000,0,0,0,0,0,0,0,1,0,0,0,0,0,70
91,3,168,3,134000,0,0,0,0,0,0,0,0,0,0,0,0,1,83
61,3,193,3,110000,0,0,0,0,0,0,0,0,0,0,1,0,0,78
67,3,167,4,111000,0,0,0,0,0,0,0,0,1,0,0,0,0,85
63,3,233,3,120000,0,0,0,0,0,0,0,0,0,0,1,0,0,52
68,4,214,4,57000,0,1,0,0,0,0,0,0,0,0,0,0,0,69
89,4,145,3,69000,0,0,0,0,0,0,0,0,0,0,1,0,0,48
92,3,162,3,65000,0,0,0,0,0,0,0,0,0,0,1,0,0,70
67,4,192,4,65000,1,0,0,0,0,0,0,0,0,0,0,0,0,67
80,3,227,4,62000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
81,4,216,4,102000,0,0,0,0,0,0,1,0,0,0,0,0,0,63
62,4,247,3,73000,0,0,0,0,0,0,1,0,0,0,0,0,0,56
79,4,148,3,107000,0,0,0,0,0,0,0,0,0,1,0,0,0,80
93,3,233,3,144000,1,0,0,0,0,0,0,0,0,0,0,0,0,69
87,3,218,3,108000,0,0,0,0,0,0,0,0,0,0,0,1,0,79
87,4,238,3,71000,0,0,0,0,0,0,0,0,0,0,1,0,0,71
64,3,191,3,62000,0,0,0,0,0,0,1,0,0,0,0,0,0,77
86,4,223,3,117000,0,0,0,0,0,0,0,0,0,0,0,1,0,51
94,4,209,3,143000,0,0,0,0,0,0,0,0,0,0,1,0,0,71
69,4,161,3,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,73
58,4,202,3,128000,0,0,0,0,0,0,0,0,0,0,1,0,0,77
58,4,244,3,106000,0,0,0,0,0,0,0,0,0,0,1,0,0,66
75,3,214,3,125000,0,0,0,0,0,0,0,0,0,0,1,0,0,65
51,3,257,3,71000,1,0,0,0,0,0,0,0,0,0,0,0,0,69
87,4,209,3,116000,0,0,0,0,0,0,0,0,0,0,0,0,1,77
78,4,169,4,62000,0,1,0,0,0,0,0,0,0,0,0,0,0,91
60,3,180,4,145000,0,0,0,0,0,0,0,0,0,0,0,0,1,55
71,4,223,3,110000,0,0,0,0,0,0,0,0,0,0,1,0,0,55
60,3,255,4,61000,0,0,0,0,0,1,0,0,0,0,0,0,0,90
75,4,266,3,101000,0,0,0,1,0,0,0,0,0,0,0,0,0,75
60,4,141,3,70000,0,0,0,0,0,0,0,0,0,0,0,0,1,49
68,4,154,3,142000,0,0,0,0,1,0,0,0,0,0,0,0,0,57
67,3,198,3,58000,0,0,0,0,0,0,1,0,0,0,0,0,0,82
67,3,229,3,145000,0,0,0,0,0,0,0,0,0,0,1,0,0,82
52,4,178,3,146000,0,0,0,0,0,0,0,0,0,0,1,0,0,50
70,4,232,3,131000,0,0,0,0,0,0,0,0,0,0,1,0,0,77
71,3,237,3,74000,1,0,0,0,0,0,0,0,0,0,0,0,0,68
74,3,159,4,104000,0,0,0,0,0,0,0,0,0,0,0,0,1,38
85,3,237,3,112000,1,0,0,0,0,0,0,0,0,0,0,0,0,62
83,4,266,3,125000,0,0,0,0,0,0,0,0,0,0,0,0,1,66
56,4,149,3,107000,1,0,0,0,0,0,0,0,0,0,0,0,0,69
67,4,144,3,70000,0,0,0,0,0,0,0,0,0,0,0,0,1,65
53,4,212,3,57000,0,0,0,0,0,0,0,0,0,0,0,0,1,91
68,4,251,4,112000,0,0,0,0,0,1,0,0,0,0,0,0,0,62
86,3,182,3,60000,0,0,0,0,0,0,0,0,1,0,0,0,0,58
90,3,163,3,118000,0,0,0,0,0,1,0,0,0,0,0,0,0,65
50,3,196,3,145000,0,0,0,0,0,0,0,0,0,0,1,0,0,38
72,3,166,3,141000,0,0,0,0,0,0,0,0,0,0,0,0,1,73
83,3,168,4,62000,0,0,0,1,0,0,0,0,0,0,0,0,0,49
60,4,258,3,125000,0,0,0,0,0,0,0,0,0,0,1,0,0,63
63,4,153,3,112000,0,0,0,0,0,0,0,0,0,0,1,0,0,37
65,3,195,3,110000,0,0,0,0,0,0,0,0,0,0,0,1,0,85
58,4,141,3,145000,0,0,0,0,0,0,0,0,0,0,0,0,1,63
59,3,138,3,62000,0,0,0,0,0,0,0,0,1,0,0,0,0,70
83,3,171,3,146000,0,0,0,0,0,1,0,0,0,0,0,0,0,67
69,3,173,3,129000,0,0,0,0,0,0,0,0,0,0,1,0,0,89
63,4,146,4,59000,0,0,0,0,0,0,0,0,0,0,1,0,0,61
51,3,256,3,59000,0,0,0,0,0,0,0,0,0,0,0,0,1,70
